country_code,geoName,geoCode,Salt,Beef,Wine,Rum,Carrot,Cheese,Sugar,Chicken Wings,Lettuce,Bread,Butter,Dill,Onion,Hot Dog,Lemon,Pork,Pasta,Coriander,Potato,Ketchup,Pizza,Hamburger,Cucumber,Cumin,Tomato,Chocolate,Salad,Chickpeas,Milk,Apple,Garlic,Banana,Ice Cream,Cheddar,Corn,Yogurt,Tequila,Seafood,Beer,Mustard,Soup,Rice,Parsley
HU,Baranya,HU-BA,39.74193548387097,17.866666666666667,19.024390243902438,21.0,42.10526315789473,116.28571428571428,79.62962962962963,0.0,77.0,62.85714285714286,62.06896551724138,135.44444444444443,121.05263157894737,86.39999999999999,87.6,34.46153846153846,47.44827586206897,46.68571428571428,91.49999999999999,107.5,87.50877192982456,56.888888888888886,105.76470588235294,0.0,105.13333333333333,47.64705882352941,85.29411764705883,,63.33333333333333,25.919999999999998,98.39999999999999,46.9,67.60975609756098,0.0,162.83999999999997,59.14285714285714,126.00000000000001,96.0,48.390243902439025,149.1509433962264,138.76190476190476,63.25,9.230769230769232
HU,Borsod-Abaúj-Zemplén,HU-BZ,47.483870967741936,12.8,18.73170731707317,16.5,36.315789473684205,114.96428571428571,77.77777777777777,0.0,76.0,55.714285714285715,60.689655172413794,184.0,110.5263157894737,80.39999999999999,80.39999999999999,32.84615384615385,38.06896551724138,19.0,105.05555555555554,98.75,69.19298245614036,46.22222222222222,129.64705882352942,0.0,92.46666666666667,51.76470588235294,76.76470588235294,,54.666666666666664,24.48,98.39999999999999,39.9,59.5609756097561,85.73913043478261,220.79999999999998,43.714285714285715,106.71428571428572,78.66666666666666,42.926829268292686,152.66037735849056,201.42857142857144,59.14285714285714,6.153846153846154
HU,Budapest,HU-BU,36.12903225806451,26.666666666666668,29.268292682926827,27.75,36.84210526315789,97.78571428571428,92.5925925925926,120.0,78.0,61.42857142857143,65.51724137931035,104.77777777777777,90.78947368421053,99.6,78.0,53.84615384615385,55.172413793103445,54.285714285714285,86.98148148148148,78.75,70.21052631578948,86.22222222222221,87.0,40.0,89.93333333333332,58.82352941176471,71.6470588235294,,59.33333333333333,48.0,82.8,70.0,76.46341463414635,126.08695652173914,157.32,56.57142857142857,115.71428571428572,133.33333333333331,78.04878048780488,119.32075471698114,161.14285714285714,68.17857142857143,15.384615384615385
HU,Bács-Kiskun,HU-BK,38.70967741935484,14.4,16.97560975609756,12.0,46.315789473684205,109.67857142857143,88.88888888888889,0.0,86.0,68.57142857142857,64.82758620689656,158.44444444444443,131.57894736842107,96.0,97.2,49.53846153846153,39.172413793103445,20.628571428571426,109.57407407407406,98.75,78.35087719298247,48.0,122.8235294117647,0.0,108.93333333333332,53.529411764705884,81.02941176470588,,66.66666666666666,25.439999999999998,86.39999999999999,43.4,60.36585365853659,45.391304347826086,198.71999999999997,79.71428571428571,128.57142857142858,100.0,52.29268292682927,135.11320754716982,170.0952380952381,67.35714285714286,5.538461538461538
HU,Békés County,HU-BE,39.74193548387097,15.466666666666667,14.634146341463413,8.25,35.78947368421053,122.89285714285714,73.14814814814815,0.0,59.0,63.57142857142857,54.48275862068966,171.2222222222222,100.0,93.6,111.6,35.0,33.6551724137931,40.17142857142857,96.0185185185185,78.75,69.19298245614036,88.88888888888889,145.0,0.0,89.93333333333332,48.82352941176471,81.88235294117646,,57.33333333333333,22.56,111.6,32.9,62.78048780487805,0.0,223.55999999999997,85.71428571428571,102.85714285714286,0.0,49.951219512195124,170.20754716981133,223.80952380952382,69.0,0.0
HU,Csongrád,HU-CS,46.96774193548387,18.933333333333334,17.268292682926827,20.25,42.63157894736842,118.92857142857143,86.11111111111111,0.0,84.0,62.85714285714286,67.58620689655173,204.44444444444443,114.47368421052633,103.2,91.2,40.38461538461538,49.6551724137931,28.77142857142857,103.92592592592592,61.25,83.43859649122807,73.77777777777777,100.6470588235294,32.4,92.46666666666667,52.35294117647059,69.08823529411764,,65.33333333333333,26.88,93.6,51.099999999999994,57.146341463414636,64.30434782608695,165.6,69.42857142857143,73.28571428571429,92.0,53.07317073170732,147.39622641509433,179.04761904761904,82.14285714285714,11.384615384615385
HU,Fejér,HU-FE,25.29032258064516,13.866666666666667,17.268292682926827,19.5,41.57894736842105,132.14285714285714,82.4074074074074,0.0,53.0,66.42857142857143,63.44827586206897,176.33333333333331,127.63157894736842,88.8,81.6,37.69230769230769,40.275862068965516,19.0,108.44444444444443,125.0,81.40350877192984,53.33333333333333,131.35294117647058,0.0,112.73333333333333,47.05882352941177,69.94117647058823,,58.0,27.36,104.39999999999999,40.599999999999994,68.41463414634147,68.08695652173914,201.48,57.42857142857142,77.14285714285715,90.66666666666666,54.63414634146341,166.69811320754718,179.04761904761904,60.785714285714285,7.538461538461539
HU,Gyor-Moson-Sopron,HU-GS,27.35483870967742,17.866666666666667,20.780487804878046,24.0,32.10526315789473,128.17857142857142,83.33333333333333,0.0,100.0,62.85714285714286,62.06896551724138,138.0,130.26315789473685,93.6,84.0,46.30769230769231,45.241379310344826,17.914285714285715,101.66666666666666,91.25,77.33333333333334,69.33333333333333,122.8235294117647,0.0,95.0,54.11764705882353,77.61764705882352,,59.33333333333333,32.16,109.2,50.4,64.39024390243902,50.434782608695656,179.39999999999998,60.0,79.71428571428572,97.33333333333333,56.19512195121951,142.13207547169813,179.04761904761904,64.07142857142857,4.923076923076923
HU,Hajdú-Bihar,HU-HB,38.193548387096776,17.866666666666667,17.268292682926827,20.25,38.94736842105263,114.96428571428571,86.11111111111111,0.0,91.0,65.71428571428572,66.89655172413794,255.55555555555554,118.42105263157896,88.8,93.6,49.53846153846153,35.310344827586206,22.257142857142856,96.0185185185185,105.0,83.43859649122807,58.666666666666664,114.29411764705883,23.6,101.33333333333333,48.23529411764706,75.91176470588235,,66.0,30.24,92.39999999999999,53.9,66.0,90.78260869565217,226.32,67.71428571428571,110.57142857142858,76.0,50.73170731707317,152.66037735849056,194.71428571428572,74.75,7.230769230769231
HU,Heves County,HU-HE,10.838709677419354,11.733333333333333,26.048780487804876,15.0,33.1578947368421,114.96428571428571,80.55555555555556,0.0,83.0,60.714285714285715,53.793103448275865,181.44444444444443,122.36842105263159,62.4,78.0,37.15384615384615,36.41379310344828,29.314285714285713,105.05555555555554,78.75,89.54385964912281,48.888888888888886,124.52941176470588,0.0,100.06666666666666,54.70588235294118,69.94117647058823,,46.666666666666664,25.919999999999998,97.2,29.4,47.487804878048784,0.0,171.11999999999998,55.71428571428571,93.85714285714286,56.0,46.048780487804876,161.43396226415095,214.85714285714286,50.92857142857142,5.846153846153847
HU,Jász-Nagykun-Szolnok,HU-JN,51.61290322580645,12.8,12.0,15.75,50.0,112.32142857142857,76.85185185185185,0.0,61.0,60.714285714285715,60.689655172413794,178.88888888888889,130.26315789473685,80.39999999999999,85.2,48.46153846153846,34.206896551724135,23.885714285714283,98.27777777777777,83.75,92.59649122807018,48.0,145.0,0.0,91.19999999999999,51.76470588235294,70.79411764705883,,59.33333333333333,22.56,116.39999999999999,41.3,51.51219512195122,0.0,220.79999999999998,58.285714285714285,63.00000000000001,38.666666666666664,43.707317073170735,136.8679245283019,196.95238095238096,59.14285714285714,7.846153846153847
HU,Komárom-Esztergom,HU-KE,45.41935483870968,17.333333333333332,15.512195121951219,21.75,42.63157894736842,130.82142857142856,91.66666666666667,0.0,72.0,63.57142857142857,53.793103448275865,163.55555555555554,126.31578947368422,120.0,120.0,44.69230769230769,46.3448275862069,23.885714285714283,106.18518518518518,60.0,73.26315789473685,59.55555555555555,134.76470588235293,0.0,110.19999999999999,50.0,69.94117647058823,,54.0,25.439999999999998,100.8,40.599999999999994,65.19512195121952,0.0,223.55999999999997,56.57142857142857,72.0,77.33333333333333,51.51219512195122,126.33962264150944,172.33333333333334,70.64285714285714,0.0
HU,Nógrád County,HU-NO,0.0,15.466666666666667,13.170731707317072,27.0,33.68421052631579,128.17857142857142,90.74074074074075,0.0,75.0,64.28571428571429,65.51724137931035,140.55555555555554,121.05263157894737,108.0,108.0,35.53846153846154,37.51724137931034,0.0,112.96296296296295,83.75,100.73684210526316,38.22222222222222,127.94117647058823,0.0,102.6,42.35294117647059,65.67647058823529,,52.0,23.52,111.6,26.599999999999998,80.48780487804879,0.0,276.0,66.85714285714285,65.57142857142857,0.0,44.487804878048784,175.47169811320757,188.0,44.357142857142854,11.538461538461538
HU,Pest County,HU-PE,29.93548387096774,19.2,16.682926829268293,18.75,45.26315789473684,112.32142857142857,87.96296296296296,0.0,72.0,66.42857142857143,68.96551724137932,153.33333333333331,114.47368421052633,84.0,92.39999999999999,43.07692307692307,44.13793103448276,29.314285714285713,102.79629629629629,97.5,84.45614035087719,65.77777777777777,122.8235294117647,32.800000000000004,110.19999999999999,54.70588235294118,75.91176470588235,,56.666666666666664,33.6,96.0,54.599999999999994,64.39024390243902,89.52173913043478,195.95999999999998,66.0,84.85714285714286,100.0,50.73170731707317,161.43396226415095,192.47619047619048,67.35714285714286,3.230769230769231
HU,Somogy County,HU-SO,34.064516129032256,11.733333333333333,21.073170731707314,20.25,36.315789473684205,120.25,85.18518518518519,0.0,95.0,59.285714285714285,67.58620689655173,171.2222222222222,122.36842105263159,93.6,87.6,28.538461538461537,33.6551724137931,21.71428571428571,100.53703703703702,88.75,101.75438596491229,57.77777777777777,134.76470588235293,0.0,101.33333333333333,45.294117647058826,69.94117647058823,,52.666666666666664,22.56,104.39999999999999,53.199999999999996,80.48780487804879,0.0,146.28,59.14285714285714,88.71428571428572,60.0,56.19512195121951,142.13207547169813,149.95238095238096,57.5,6.153846153846154
HU,Szabolcs-Szatmár-Bereg,HU-SZ,34.064516129032256,12.8,13.75609756097561,15.75,39.473684210526315,103.07142857142857,68.51851851851852,0.0,57.0,54.285714285714285,53.10344827586207,173.77777777777777,114.47368421052633,68.39999999999999,93.6,37.69230769230769,32.55172413793103,16.285714285714285,105.05555555555554,67.5,72.24561403508773,39.11111111111111,170.58823529411765,0.0,87.39999999999999,45.88235294117647,72.5,,55.33333333333333,25.439999999999998,93.6,32.199999999999996,67.60975609756098,0.0,234.6,50.57142857142857,70.71428571428572,86.66666666666666,42.146341463414636,124.58490566037736,190.23809523809524,64.89285714285714,0.0
HU,Tolna County,HU-TO,32.0,15.466666666666667,20.195121951219512,14.25,33.1578947368421,124.21428571428571,84.25925925925927,0.0,34.0,71.42857142857143,52.41379310344828,199.33333333333331,125.00000000000001,75.6,103.2,46.30769230769231,35.310344827586206,0.0,101.66666666666666,111.25,95.64912280701755,47.11111111111111,100.6470588235294,0.0,102.6,52.94117647058824,74.20588235294117,,47.33333333333333,23.52,94.8,28.7,53.1219512195122,0.0,198.71999999999997,58.285714285714285,111.85714285714286,0.0,46.048780487804876,119.32075471698114,154.42857142857144,58.32142857142857,8.76923076923077
HU,Vas County,HU-VA,26.838709677419352,15.2,14.634146341463413,75.0,37.368421052631575,118.92857142857143,88.88888888888889,0.0,72.0,62.85714285714286,50.3448275862069,140.55555555555554,93.42105263157896,70.8,86.39999999999999,38.230769230769226,44.13793103448276,34.74285714285714,101.66666666666666,105.0,78.35087719298247,35.55555555555556,114.29411764705883,0.0,97.53333333333333,53.529411764705884,66.52941176470588,,48.0,28.799999999999997,120.0,42.699999999999996,54.73170731707317,0.0,212.51999999999998,60.857142857142854,84.85714285714286,68.0,50.73170731707317,133.35849056603774,154.42857142857144,65.71428571428571,0.0
HU,Veszprém,HU-VE,30.451612903225804,17.866666666666667,23.121951219512194,26.25,42.63157894736842,128.17857142857142,67.5925925925926,0.0,93.0,57.142857142857146,60.00000000000001,125.22222222222221,110.5263157894737,80.39999999999999,90.0,37.69230769230769,36.41379310344828,36.37142857142857,102.79629629629629,96.25,84.45614035087719,55.11111111111111,127.94117647058823,0.0,105.13333333333333,45.88235294117647,75.91176470588235,,53.33333333333333,24.48,99.6,44.8,70.82926829268293,0.0,193.2,64.28571428571428,90.0,86.66666666666666,51.51219512195122,140.37735849056605,172.33333333333334,59.14285714285714,6.0
HU,Zala County,HU-ZA,19.096774193548388,13.066666666666666,21.65853658536585,24.0,52.63157894736842,118.92857142857143,70.37037037037037,0.0,88.0,56.42857142857143,64.13793103448276,117.55555555555554,114.47368421052633,57.599999999999994,92.39999999999999,39.84615384615385,38.62068965517241,31.485714285714284,99.4074074074074,103.75,93.6140350877193,47.11111111111111,146.70588235294116,0.0,126.66666666666666,49.411764705882355,75.05882352941177,,40.666666666666664,24.48,105.6,36.4,71.63414634146342,0.0,118.67999999999999,54.857142857142854,100.28571428571429,68.0,55.41463414634146,135.11320754716982,165.61904761904762,52.57142857142857,6.153846153846154
IS,Capital Region,IS-1,77.41935483870968,79.0,35.609756097560975,117.25,34.21052631578947,64.28571428571429,117.11111111111111,0.0,53.199999999999996,75.42857142857143,133.44827586206898,250.0,64.26315789473685,860.0,108.9,84.0,89.65517241379311,131.42857142857142,73.5,187.5,65.68421052631578,131.4814814814815,74.0,80.0,88.33333333333334,51.61764705882353,97.05882352941177,,87.0,100.0,70.0,266.8,89.5609756097561,169.56521739130434,0.0,48.885714285714286,142.85714285714286,1133.3333333333335,110.63414634146342,71.69811320754717,104.28571428571429,75.0,88.46153846153845
IS,Eastern Region,IS-7,0.0,0.0,0.0,0.0,0.0,89.28571428571429,0.0,0.0,0.0,117.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,84.21052631578947,0.0,0.0,0.0,0.0,79.41176470588235,90.26470588235294,,58.0,59.0,0.0,0.0,0.0,0.0,0.0,82.85714285714286,0.0,0.0,119.85365853658537,0.0,0.0,0.0,0.0
IS,Northeast,IS-6,0.0,76.0,27.317073170731707,115.5,0.0,59.82142857142858,125.92592592592592,0.0,114.8,78.96428571428572,143.82758620689657,130.0,86.8421052631579,460.0,110.00000000000001,107.6923076923077,61.862068965517246,0.0,86.33333333333334,0.0,68.21052631578947,92.03703703703704,42.0,0.0,77.73333333333333,44.470588235294116,73.76470588235294,,100.0,79.0,55.06666666666667,203.0,103.2439024390244,0.0,0.0,62.142857142857146,0.0,555.3333333333334,150.58536585365854,0.0,84.28571428571429,72.75,0.0
IS,Northwestern Region,IS-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66666666666667,0.0,42.10526315789473,0.0,0.0,0.0,0.0,60.35294117647059,0.0,,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.19512195121952,0.0,0.0,0.0,0.0
IS,South,IS-8,0.0,74.0,48.78048780487805,175.0,0.0,31.25,117.11111111111111,0.0,65.8,89.57142857142857,97.86206896551725,0.0,67.73684210526316,1000.0,82.5,66.76923076923076,67.24137931034483,0.0,74.66666666666667,0.0,62.315789473684205,106.5,81.0,0.0,117.77777777777779,55.588235294117645,69.88235294117646,,91.0,68.0,68.13333333333334,290.0,124.39024390243902,0.0,0.0,82.02857142857144,0.0,895.3333333333334,153.65853658536585,0.0,142.85714285714286,60.75,0.0
IS,Southern Peninsula Region,IS-2,0.0,83.0,35.1219512195122,150.5,0.0,65.17857142857143,81.85185185185185,0.0,74.19999999999999,80.14285714285714,148.27586206896552,0.0,61.65789473684211,590.0,80.30000000000001,0.0,70.82758620689656,0.0,78.16666666666667,0.0,44.63157894736842,123.5925925925926,100.0,0.0,53.0,42.088235294117645,78.61764705882352,,95.0,99.0,93.33333333333333,234.9,64.6829268292683,0.0,0.0,72.91428571428573,0.0,952.0,106.02439024390245,0.0,85.71428571428572,48.75,0.0
IS,Western Region,IS-3,0.0,100.0,33.170731707317074,0.0,0.0,67.85714285714286,115.85185185185186,0.0,140.0,70.71428571428572,72.65517241379311,0.0,0.0,860.0,0.0,0.0,86.06896551724138,0.0,96.83333333333334,0.0,70.73684210526315,71.0,0.0,0.0,74.2,38.11764705882353,54.35294117647059,,88.0,68.0,0.0,98.6,52.24390243902439,0.0,0.0,0.0,0.0,0.0,122.92682926829269,0.0,114.28571428571429,64.5,0.0
IS,Westfjords Region,IS-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,21.89473684210526,0.0,0.0,0.0,0.0,72.26470588235294,0.0,,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.26829268292683,0.0,0.0,0.0,0.0
IT,Abruzzo,IT-65,80.0,32.0,72.29268292682926,76.125,1.1052631578947367,44.25,21.037037037037035,0.0,81.19999999999999,94.0,137.93103448275863,31.666666666666668,96.23684210526315,26.0,163.29999999999998,44.69230769230769,289.6551724137931,21.914285714285715,25.555555555555554,31.5,135.08771929824562,29.0,47.64705882352941,27.0,80.26666666666667,84.88235294117646,83.47058823529412,,110.19999999999999,40.260000000000005,64.0,44.0,110.97560975609757,35.869565217391305,11.52,123.19999999999999,85.71428571428571,1133.3333333333335,62.3170731707317,14.698113207547168,29.142857142857142,104.89285714285714,50.07692307692308
IT,Aosta,IT-23,49.0,53.333333333333336,91.3170731707317,63.875,0.0,75.0,21.333333333333332,0.0,103.6,93.0,126.89655172413794,0.0,107.39473684210526,0.0,128.79999999999998,53.84615384615385,241.37931034482756,0.0,27.777777777777775,0.0,157.89473684210526,50.0,46.470588235294116,0.0,86.0,94.67647058823529,94.1470588235294,,106.39999999999999,42.9,58.0,36.5,118.90243902439025,0.0,0.0,110.6,63.42857142857142,340.0,85.36585365853658,35.84905660377358,57.14285714285714,115.5,59.769230769230774
IT,Apulia,IT-75,73.0,25.066666666666666,59.92682926829268,87.5,0.7368421052631579,39.0,21.925925925925924,0.0,71.39999999999999,81.0,135.17241379310346,28.333333333333336,111.57894736842104,18.8,177.1,25.846153846153847,279.31034482758616,15.971428571428572,28.148148148148145,41.5,147.36842105263156,25.5,37.05882352941177,36.6,72.62222222222222,100.11764705882352,73.76470588235294,,111.46666666666667,43.56,48.0,37.0,130.0,55.434782608695656,16.64,114.8,68.57142857142857,532.6666666666667,60.609756097560975,13.622641509433961,18.285714285714285,96.64285714285714,47.65384615384615
IT,Basilicata,IT-77,100.0,23.466666666666665,62.78048780487805,84.0,0.0,44.25,20.444444444444443,0.0,98.0,98.0,118.62068965517243,51.66666666666667,104.60526315789473,20.400000000000002,211.6,42.53846153846153,341.37931034482756,28.228571428571428,30.37037037037037,35.0,117.5438596491228,24.0,38.82352941176471,23.4,80.26666666666667,108.8235294117647,88.32352941176471,,115.26666666666667,35.64,58.666666666666664,32.0,110.97560975609757,65.21739130434783,11.200000000000001,107.8,59.14285714285714,487.33333333333337,58.048780487804876,16.849056603773583,22.857142857142854,99.0,52.5
IT,Calabria,IT-78,79.0,22.933333333333334,56.12195121951219,86.625,0.631578947368421,39.0,21.62962962962963,0.0,125.99999999999999,84.0,118.62068965517243,26.666666666666668,139.4736842105263,20.0,229.99999999999997,39.30769230769231,300.0,17.085714285714285,29.259259259259256,33.5,128.0701754385965,22.5,52.35294117647059,28.799999999999997,82.17777777777778,100.11764705882352,84.44117647058823,,124.13333333333333,40.92,45.33333333333333,36.0,141.09756097560975,56.08695652173913,11.200000000000001,118.99999999999999,59.14285714285714,453.33333333333337,54.63414634146341,17.566037735849054,18.285714285714285,106.07142857142857,46.03846153846154
IT,Campania,IT-72,77.0,26.133333333333333,59.92682926829268,76.125,1.0,37.5,19.85185185185185,33.0,78.39999999999999,80.0,99.31034482758622,23.88888888888889,89.26315789473684,32.0,186.29999999999998,35.0,286.2068965517241,17.45714285714286,28.888888888888886,40.0,175.43859649122805,28.0,30.0,28.799999999999997,73.57777777777778,91.41176470588235,72.79411764705883,,115.26666666666667,51.480000000000004,50.666666666666664,38.5,114.14634146341464,47.608695652173914,12.8,109.19999999999999,65.14285714285714,419.33333333333337,46.951219512195124,12.547169811320753,28.0,102.53571428571429,46.84615384615385
IT,Emilia-Romagna,IT-45,67.0,40.53333333333333,63.731707317073166,70.875,1.2105263157894737,45.0,21.62962962962963,41.0,71.39999999999999,82.0,117.24137931034484,36.66666666666667,119.94736842105262,24.0,135.7,40.92307692307692,224.13793103448273,26.371428571428574,29.629629629629626,38.0,150.87719298245614,32.5,39.411764705882355,38.4,81.22222222222223,82.70588235294117,68.91176470588235,,98.8,52.800000000000004,61.33333333333333,38.5,158.53658536585365,37.17391304347826,14.72,118.99999999999999,78.85714285714285,770.6666666666667,64.8780487804878,28.32075471698113,33.714285714285715,102.53571428571429,71.88461538461539
IT,Friuli-Venezia Giulia,IT-36,63.0,51.2,76.09756097560975,72.625,1.894736842105263,51.75,23.407407407407405,0.0,82.6,92.0,108.96551724137932,47.77777777777778,105.99999999999999,32.4,135.7,46.30769230769231,210.3448275862069,33.05714285714286,29.259259259259256,41.5,138.59649122807016,26.0,57.64705882352941,58.8,78.35555555555555,80.52941176470587,71.82352941176471,,93.73333333333333,50.82,66.66666666666666,50.0,144.26829268292684,49.56521739130435,18.56,118.99999999999999,84.0,623.3333333333334,78.53658536585365,30.471698113207545,46.285714285714285,102.53571428571429,63.0
IT,Lazio,IT-62,66.0,36.266666666666666,69.4390243902439,69.125,1.4210526315789473,42.0,22.22222222222222,45.0,78.39999999999999,78.0,111.72413793103449,33.333333333333336,92.05263157894736,25.6,151.79999999999998,38.76923076923077,275.8620689655172,24.885714285714286,26.666666666666664,35.5,145.6140350877193,30.0,40.0,39.0,76.44444444444444,76.17647058823529,71.82352941176471,,108.93333333333332,56.1,56.0,44.5,150.609756097561,49.56521739130435,12.8,106.39999999999999,74.57142857142857,612.0,58.048780487804876,19.358490566037734,32.57142857142857,108.42857142857143,50.88461538461539
IT,Liguria,IT-42,72.0,33.06666666666666,67.53658536585365,83.125,1.631578947368421,49.5,22.22222222222222,0.0,95.19999999999999,82.0,118.62068965517243,36.111111111111114,136.68421052631578,24.0,167.89999999999998,33.38461538461538,234.48275862068965,25.62857142857143,23.333333333333332,36.5,147.36842105263156,29.0,40.588235294117645,39.6,79.31111111111112,78.35294117647058,83.47058823529412,,100.06666666666666,45.54,61.33333333333333,32.0,137.9268292682927,30.65217391304348,14.08,107.8,61.71428571428571,578.0,58.048780487804876,23.660377358490564,40.0,107.25,61.38461538461539
IT,Lombardy,IT-25,70.0,49.06666666666666,67.53658536585365,66.5,1.7368421052631577,48.75,21.62962962962963,29.0,77.0,84.0,107.58620689655173,40.0,111.57894736842104,23.6,138.0,36.07692307692307,237.9310344827586,25.25714285714286,26.296296296296294,34.0,157.89473684210526,38.0,43.529411764705884,39.6,73.57777777777778,85.97058823529412,69.88235294117646,,102.6,66.0,53.33333333333333,46.0,150.609756097561,42.391304347826086,14.08,105.0,84.0,521.3333333333334,70.85365853658537,27.245283018867923,31.428571428571427,107.25,66.23076923076923
IT,Marche,IT-57,78.0,34.13333333333333,64.6829268292683,66.5,1.1578947368421053,49.5,22.22222222222222,0.0,65.8,86.0,131.0344827586207,43.333333333333336,118.55263157894736,28.400000000000002,156.39999999999998,35.53846153846154,244.82758620689654,28.6,22.22222222222222,39.0,135.08771929824562,29.5,38.82352941176471,40.8,80.26666666666667,83.79411764705881,88.32352941176471,,97.53333333333333,43.56,54.0,34.0,139.51219512195124,39.130434782608695,10.56,137.2,72.0,906.6666666666667,62.3170731707317,21.150943396226413,31.428571428571427,93.10714285714286,54.92307692307693
IT,Molise,IT-67,75.0,28.8,59.92682926829268,78.75,0.0,42.0,20.148148148148145,0.0,68.6,99.0,124.13793103448276,0.0,117.1578947368421,28.8,186.29999999999998,39.84615384615385,313.7931034482758,37.142857142857146,32.22222222222222,0.0,121.05263157894736,28.5,58.82352941176471,0.0,88.86666666666667,88.1470588235294,87.3529411764706,,126.66666666666666,36.300000000000004,58.0,41.0,98.29268292682927,0.0,25.6,140.0,59.14285714285714,668.6666666666667,61.46341463414634,12.90566037735849,26.857142857142854,94.28571428571429,55.73076923076923
IT,Piedmont,IT-21,66.0,37.86666666666667,76.09756097560975,63.875,1.3684210526315788,57.75,22.22222222222222,53.0,75.6,84.0,120.00000000000001,38.88888888888889,118.55263157894736,20.8,151.79999999999998,38.230769230769226,227.58620689655172,23.02857142857143,27.407407407407405,36.5,159.64912280701753,30.0,41.1764705882353,52.8,80.26666666666667,94.67647058823529,95.11764705882352,,105.13333333333333,53.46,56.666666666666664,41.0,134.7560975609756,45.0,14.08,110.6,70.28571428571428,476.0,63.170731707317074,26.886792452830186,32.0,117.85714285714286,64.61538461538461
IT,Sardinia,IT-88,75.0,42.666666666666664,68.48780487804878,68.25,1.4210526315789473,59.25,21.925925925925924,0.0,128.79999999999998,100.0,106.20689655172414,25.0,108.78947368421052,24.400000000000002,181.7,49.53846153846153,251.72413793103448,16.714285714285715,24.074074074074073,37.5,166.66666666666666,25.5,51.76470588235294,22.8,71.66666666666667,70.73529411764706,69.88235294117646,,119.06666666666666,36.300000000000004,55.33333333333333,35.5,128.41463414634146,38.47826086956522,13.44,116.19999999999999,77.14285714285714,464.6666666666667,73.41463414634146,19.358490566037734,36.57142857142857,104.89285714285714,80.76923076923077
IT,Sicily,IT-82,67.0,24.0,57.073170731707314,56.875,0.9473684210526315,39.75,21.037037037037035,39.0,140.0,99.0,121.37931034482759,32.22222222222222,110.18421052631578,26.400000000000002,209.29999999999998,41.46153846153846,344.8275862068965,18.2,26.666666666666664,40.5,143.859649122807,23.5,32.94117647058824,31.2,75.4888888888889,90.3235294117647,66.97058823529412,,117.8,45.54,52.666666666666664,41.5,152.1951219512195,47.608695652173914,16.0,110.6,78.85714285714285,555.3333333333334,56.34146341463415,19.0,18.857142857142858,109.60714285714286,66.23076923076923
IT,Trentino-Alto Adige/South Tyrol,IT-32,50.0,53.333333333333336,78.95121951219512,66.5,5.263157894736842,52.5,29.629629629629626,0.0,70.0,88.0,93.79310344827587,55.55555555555556,92.05263157894736,23.200000000000003,117.3,36.61538461538461,155.17241379310343,34.91428571428572,37.03703703703704,50.0,138.59649122807016,29.5,57.64705882352941,60.0,69.75555555555556,68.55882352941175,59.205882352941174,,88.66666666666666,54.120000000000005,50.666666666666664,38.5,106.21951219512195,21.52173913043478,32.0,116.19999999999999,81.42857142857143,283.33333333333337,71.70731707317073,29.037735849056602,43.42857142857142,80.14285714285714,55.73076923076923
IT,Tuscany,IT-52,77.0,43.2,95.1219512195122,72.625,1.5789473684210527,48.0,24.59259259259259,100.0,68.6,85.0,113.10344827586208,36.111111111111114,126.92105263157893,24.0,142.6,46.30769230769231,244.82758620689654,29.342857142857145,26.666666666666664,38.5,149.12280701754386,28.5,42.35294117647059,40.8,95.55555555555556,78.35294117647058,69.88235294117646,,93.73333333333333,52.14,66.0,38.5,150.609756097561,37.82608695652174,16.96,118.99999999999999,79.71428571428571,759.3333333333334,58.90243902439024,22.943396226415093,40.57142857142857,103.71428571428572,58.15384615384615
IT,Umbria,IT-55,66.0,33.06666666666666,71.34146341463415,69.125,1.1578947368421053,59.25,18.074074074074073,0.0,65.8,92.0,126.89655172413794,33.333333333333336,110.18421052631578,40.0,154.1,52.230769230769226,255.17241379310343,23.400000000000002,26.666666666666664,32.5,129.82456140350877,33.5,37.64705882352941,45.0,89.82222222222222,88.1470588235294,97.05882352941177,,97.53333333333333,42.24,65.33333333333333,38.5,117.31707317073172,38.47826086956522,10.88,124.6,75.42857142857143,680.0,53.78048780487805,19.0,35.42857142857142,97.82142857142857,70.26923076923077
